congress,party_code,nominate_dim1,nominate_dim2
85,200,0.528,-0.247
85,100,0.213,-0.281
85,100,-0.209,0.726
85,100,-0.264,0.36
85,100,-0.851,0.525
85,100,-0.543,-0.419
85,100,-0.576,-0.332
85,200,0.441,-0.497
85,100,-0.342,-0.025
85,100,-0.256,-0.144
85,100,-0.166,0.986
85,100,0.282,0.959
85,200,0.239,0.032
85,200,0.275,-0.018
85,100,-0.328,0.551
85,100,-0.429,0.372
85,100,0.106,0.9
85,100,0.024,0.762
85,100,-0.242,0.528
85,100,-0.416,0.51
85,200,0.447,-0.334
85,200,0.312,-0.224
85,200,0.062,-0.435
85,200,0.175,-0.789
85,100,0.188,0.564
85,100,0.078,0.754
85,100,-0.296,0.065
85,100,-0.325,0.179
85,200,0.282,-0.444
85,100,-0.346,0.311
85,200,0.28,0.069
85,200,0.287,0.01
85,100,-0.598,0.801
85,200,0.169,-0.4
85,200,0.332,-0.046
85,100,-0.236,0.243
86,100,-0.265,0.851
86,100,-0.204,0.795
86,100,-0.495,0.484
86,100,-0.689,0.724
86,200,0.641,-0.289
86,100,-0.221,0.334
86,100,-0.38,0.925
86,100,0.017,0.962
86,100,-0.219,0.096
86,200,0.098,-0.61
86,200,0.308,-0.445
86,100,-0.543,-0.08
86,200,0.28,-0.945
86,100,-0.216,-0.034
86,100,0.034,0.477
86,200,0.603,-0.442
86,100,0.009,0.599
86,100,-0.143,0.714
86,100,0.005,1
86,100,-0.091,0.996
86,200,0.165,-0.515
86,100,-0.509,0.387
86,100,-0.384,0.31
86,200,0.402,0.056
86,200,0.317,-0.498
86,100,-0.58,-0.815
86,200,0.37,-0.222
86,100,-0.42,0.238
86,200,0.372,-0.316
86,200,0.304,-0.17
86,200,0.232,-0.243
86,200,0.377,0.012
86,200,0.07,-0.408
86,200,0.2,-0.4
86,100,-0.089,0.996
86,100,-0.18,0.873
86,100,-0.379,-0.052
86,200,0.1,-0.378
86,200,0.176,-0.55
86,200,0.368,-0.212
86,100,-0.311,-0.244
86,200,0.175,-0.536
86,100,-0.475,-0.358
86,100,-0.568,-0.091
86,100,-0.397,-0.093
86,100,-0.433,0.035
86,100,0.024,1
86,100,-0.056,0.998
86,100,-0.356,-0.038
86,100,-0.319,0.254
86,100,-0.439,0.43
86,100,-0.432,0.35
86,200,0.492,-0.004
86,200,0.446,-0.063
86,100,-0.2,0.528
86,100,-0.211,0.495
86,200,0.372,-0.475
86,200,0.395,-0.318
86,200,-0.108,-0.994
86,100,-0.344,-0.381
86,100,-0.201,0.213
86,100,-0.206,0.391
86,200,-0.124,-0.992
86,200,0.131,-0.991
86,100,-0.041,0.999
86,100,-0.093,0.985
86,200,0.333,-0.22
86,100,-0.371,0.42
86,200,0.023,0.436
86,200,0.172,0.187
86,100,0.213,-0.281
86,100,-0.351,-0.114
86,100,-0.209,0.726
86,100,-0.264,0.36
86,100,-0.024,-0.144
86,100,-0.851,0.525
86,100,-0.543,-0.419
86,100,-0.576,-0.332
86,200,0.162,-0.823
86,100,-0.342,-0.025
86,100,-0.256,-0.144
86,100,-0.166,0.986
86,100,0.282,0.959
86,200,0.239,0.032
86,200,0.275,-0.018
86,100,-0.328,0.551
86,100,-0.429,0.372
86,100,-0.242,0.528
86,100,-0.416,0.51
86,200,0.447,-0.334
86,100,-0.396,0.192
86,200,0.062,-0.435
86,200,0.17,-0.564
86,100,0.188,0.564
86,100,0.078,0.754
86,100,-0.296,0.065
86,100,-0.325,0.179
86,100,-0.309,0.729
86,100,-0.247,0.31
86,100,-0.598,0.801
86,200,0.169,-0.4
86,100,-0.24,0.145
86,100,-0.236,0.243
87,100,-0.265,0.851
87,100,-0.204,0.795
87,100,-0.495,0.484
87,100,-0.689,0.724
87,200,0.641,-0.289
87,100,-0.221,0.334
87,100,-0.38,0.925
87,100,0.017,0.962
87,100,-0.219,0.096
87,200,0.098,-0.61
87,200,0.308,-0.445
87,100,-0.543,-0.08
87,200,0.28,-0.945
87,100,-0.216,-0.034
87,200,0.21,-0.673
87,200,0.603,-0.442
87,100,0.009,0.599
87,100,-0.143,0.714
87,100,0.005,1
87,100,-0.091,0.996
87,200,0.165,-0.515
87,100,-0.509,0.387
87,100,-0.384,0.31
87,200,0.402,0.056
87,200,0.373,-0.36
87,200,0.317,-0.498
87,100,-0.58,-0.815
87,200,0.37,-0.222
87,100,-0.42,0.238
87,200,0.372,-0.316
87,200,0.326,-0.418
87,200,0.232,-0.243
87,200,0.377,0.012
87,200,0.134,-0.47
87,200,0.07,-0.408
87,200,0.2,-0.4
87,100,-0.089,0.996
87,100,-0.18,0.873
87,100,-0.379,-0.052
87,200,0.1,-0.378
87,200,0.176,-0.55
87,200,0.368,-0.212
87,200,0.175,-0.536
87,100,-0.341,-0.376
87,100,-0.475,-0.358
87,100,-0.568,-0.091
87,100,-0.397,-0.093
87,100,-0.433,0.035
87,100,0.024,1
87,100,-0.056,0.998
87,100,-0.311,0.072
87,100,-0.319,0.254
87,100,-0.439,0.43
87,100,-0.483,0.379
87,200,0.492,-0.004
87,200,0.446,-0.063
87,100,-0.2,0.528
87,100,-0.211,0.495
87,200,0.372,-0.475
87,200,0.395,-0.318
87,200,0.331,-0.13
87,200,-0.108,-0.994
87,100,-0.344,-0.381
87,100,-0.201,0.213
87,100,-0.206,0.391
87,200,-0.124,-0.992
87,200,0.131,-0.991
87,100,-0.041,0.999
87,100,-0.093,0.985
87,100,-0.371,0.42
87,200,0.172,0.187
87,100,0.213,-0.281
87,100,-0.351,-0.114
87,100,-0.209,0.726
87,100,-0.264,0.36
87,100,-0.851,0.525
87,100,-0.665,0.066
87,100,-0.576,-0.332
87,200,0.162,-0.823
87,100,-0.256,-0.144
87,100,-0.332,-0.326
87,100,-0.166,0.986
87,100,0.282,0.959
87,200,0.239,0.032
87,200,0.275,-0.018
87,200,0.386,-0.234
87,100,-0.328,0.551
87,100,-0.429,0.372
87,100,0.106,0.9
87,100,-0.416,0.51
87,200,0.444,-0.07
87,200,0.447,-0.334
87,100,-0.396,0.192
87,200,0.062,-0.435
87,200,0.17,-0.564
87,100,0.188,0.564
87,100,0.078,0.754
87,100,-0.296,0.065
87,100,-0.325,0.179
87,100,-0.309,0.729
87,100,-0.247,0.31
87,100,-0.598,0.801
87,200,0.169,-0.4
87,100,-0.24,0.145
87,100,-0.235,0.478
88,100,-0.265,0.851
88,100,-0.204,0.795
88,100,-0.495,0.484
88,100,-0.689,0.724
88,200,0.641,-0.289
88,100,-0.221,0.334
88,100,-0.38,0.925
88,100,0.017,0.962
88,100,-0.219,0.096
88,200,0.098,-0.61
88,100,-0.462,-0.005
88,200,0.308,-0.445
88,200,0.369,-0.434
88,100,-0.216,-0.034
88,100,-0.313,-0.328
88,200,0.21,-0.673
88,200,0.603,-0.442
88,100,0.009,0.599
88,100,-0.143,0.714
88,100,0.005,1
88,100,-0.091,0.996
88,200,0.165,-0.515
88,100,-0.319,0.062
88,100,-0.384,0.31
88,200,0.373,-0.36
88,200,0.317,-0.498
88,100,-0.58,-0.815
88,100,-0.42,0.238
88,100,-0.408,0.042
88,200,0.372,-0.316
88,200,0.326,-0.418
88,200,0.232,-0.243
88,200,0.134,-0.47
88,200,0.07,-0.408
88,200,0.2,-0.4
88,100,-0.089,0.996
88,100,-0.18,0.873
88,100,-0.379,-0.052
88,200,0.1,-0.378
88,200,0.176,-0.55
88,100,-0.251,-0.09
88,200,0.175,-0.536
88,100,-0.443,-0.49
88,100,-0.475,-0.358
88,100,-0.568,-0.091
88,100,-0.397,-0.093
88,100,-0.433,0.035
88,100,0.024,1
88,100,-0.056,0.998
88,100,-0.311,0.072
88,100,-0.319,0.254
88,100,-0.439,0.43
88,100,-0.483,0.379
88,200,0.492,-0.004
88,200,0.446,-0.063
88,100,-0.2,0.528
88,100,-0.211,0.495
88,200,0.395,-0.318
88,100,-0.279,0.068
88,200,-0.108,-0.994
88,100,-0.344,-0.381
88,100,-0.201,0.213
88,200,0.585,-0.21
88,200,-0.124,-0.992
88,200,0.131,-0.991
88,100,-0.041,0.999
88,100,-0.093,0.985
88,100,-0.371,0.42
88,200,0.172,0.187
88,100,0.213,-0.281
88,100,-0.351,-0.114
88,100,-0.264,0.36
88,100,-0.197,0.243
88,100,-0.851,0.525
88,100,-0.665,0.066
88,100,-0.576,-0.332
88,200,0.162,-0.823
88,100,-0.256,-0.144
88,100,-0.332,-0.326
88,100,-0.166,0.986
88,100,0.282,0.959
88,100,-0.573,0.223
88,200,0.275,-0.018
88,100,-0.328,0.551
88,100,-0.429,0.372
88,100,-0.153,0.846
88,100,-0.416,0.51
88,200,0.444,-0.07
88,200,0.447,-0.334
88,100,-0.396,0.192
88,200,0.062,-0.435
88,200,0.17,-0.564
88,100,0.188,0.564
88,100,0.078,0.754
88,100,-0.296,0.065
88,100,-0.325,0.179
88,100,-0.309,0.729
88,100,-0.247,0.31
88,100,-0.598,0.801
88,100,-0.567,0.198
88,100,-0.24,0.145
88,200,0.77,-0.562
89,100,-0.265,0.851
89,100,-0.204,0.795
89,100,-0.495,0.484
89,100,-0.689,0.724
89,100,-0.221,0.334
89,200,0.512,0.028
89,100,-0.38,0.925
89,100,0.017,0.962
89,200,0.098,-0.61
89,200,0.341,-0.251
89,200,0.308,-0.445
89,200,0.369,-0.434
89,100,-0.216,-0.034
89,100,-0.313,-0.328
89,200,0.21,-0.673
89,200,0.603,-0.442
89,100,0.009,0.599
89,100,-0.143,0.714
89,100,0.005,1
89,100,-0.091,0.996
89,200,0.165,-0.515
89,100,-0.319,0.062
89,100,-0.384,0.31
89,200,0.373,-0.36
89,200,0.317,-0.498
89,100,-0.58,-0.815
89,100,-0.42,0.238
89,100,-0.408,0.042
89,200,0.372,-0.316
89,200,0.326,-0.418
89,200,0.232,-0.243
89,200,0.134,-0.47
89,200,0.07,-0.408
89,200,0.2,-0.4
89,100,-0.089,0.996
89,100,-0.18,0.873
89,100,-0.379,-0.052
89,200,0.1,-0.378
89,100,-0.251,-0.09
89,100,-0.36,-0.066
89,200,0.175,-0.536
89,100,-0.443,-0.49
89,200,0.327,-0.68
89,100,-0.475,-0.358
89,100,-0.568,-0.091
89,100,-0.433,0.035
89,100,-0.439,-0.217
89,100,0.024,1
89,100,-0.056,0.998
89,100,-0.311,0.072
89,100,-0.319,0.254
89,100,-0.439,0.43
89,100,-0.483,0.379
89,200,0.492,-0.004
89,200,0.446,-0.063
89,100,-0.2,0.528
89,100,-0.211,0.495
89,200,0.395,-0.318
89,100,-0.279,0.068
89,200,-0.108,-0.994
89,100,-0.344,-0.381
89,100,-0.201,0.213
89,100,-0.269,0.288
89,200,-0.124,-0.992
89,100,-0.472,-0.419
89,100,-0.041,0.999
89,100,-0.093,0.985
89,100,-0.371,0.42
89,200,0.172,0.187
89,100,0.213,-0.281
89,100,-0.351,-0.114
89,100,-0.264,0.36
89,100,-0.4,0.162
89,100,-0.851,0.525
89,100,-0.665,0.066
89,100,-0.576,-0.332
89,200,0.162,-0.823
89,100,-0.256,-0.144
89,100,-0.332,-0.326
89,100,-0.166,0.986
89,200,0.391,0.227
89,100,-0.031,0.87
89,100,-0.573,0.223
89,200,0.275,-0.018
89,100,-0.414,0.779
89,100,-0.328,0.551
89,100,-0.416,0.51
89,200,0.444,-0.07
89,200,0.447,-0.334
89,100,-0.396,0.192
89,200,0.062,-0.435
89,200,0.17,-0.564
89,100,0.188,0.564
89,100,0.078,0.754
89,100,0.092,0.968
89,100,-0.296,0.065
89,100,-0.325,0.179
89,100,-0.309,0.729
89,100,-0.247,0.31
89,100,-0.598,0.801
89,100,-0.567,0.198
89,100,-0.24,0.145
89,200,0.77,-0.562
90,100,-0.265,0.851
90,100,-0.204,0.795
90,100,-0.495,0.484
90,100,-0.689,0.724
90,100,-0.221,0.334
90,200,0.512,0.028
90,100,-0.38,0.925
90,100,0.017,0.962
90,200,0.098,-0.61
90,200,0.341,-0.251
90,200,0.308,-0.445
90,200,0.369,-0.434
90,100,-0.216,-0.034
90,100,-0.313,-0.328
90,200,0.21,-0.673
90,200,0.603,-0.442
90,100,0.009,0.599
90,100,-0.143,0.714
90,100,0.005,1
90,100,-0.091,0.996
90,200,0.165,-0.515
90,100,-0.319,0.062
90,100,-0.384,0.31
90,200,0.373,-0.36
90,200,0.317,-0.498
90,200,0.099,-0.861
90,100,-0.42,0.238
90,100,-0.408,0.042
90,200,0.372,-0.316
90,200,0.326,-0.418
90,200,0.232,-0.243
90,200,0.134,-0.47
90,200,0.07,-0.408
90,200,0.2,-0.4
90,100,-0.089,0.996
90,100,-0.18,0.873
90,100,-0.379,-0.052
90,200,0.1,-0.378
90,100,-0.251,-0.09
90,100,-0.36,-0.066
90,100,-0.443,-0.49
90,200,-0.1,-0.995
90,200,0.327,-0.68
90,100,-0.475,-0.358
90,100,-0.433,0.035
90,100,-0.439,-0.217
90,100,0.024,1
90,100,-0.056,0.998
90,100,-0.311,0.072
90,100,-0.319,0.254
90,100,-0.439,0.43
90,100,-0.483,0.379
90,200,0.492,-0.004
90,200,0.446,-0.063
90,100,-0.2,0.528
90,100,-0.211,0.495
90,200,0.395,-0.318
90,100,-0.279,0.068
90,200,-0.108,-0.994
90,100,-0.344,-0.381
90,100,-0.201,0.213
90,100,-0.269,0.288
90,200,0.253,-0.967
90,200,-0.124,-0.992
90,100,-0.472,-0.419
90,100,-0.041,0.999
90,100,-0.093,0.985
90,100,-0.371,0.42
90,200,0.172,0.187
90,100,0.213,-0.281
90,100,-0.351,-0.114
90,100,-0.264,0.36
90,100,-0.4,0.162
90,100,-0.851,0.525
90,200,0.056,-0.773
90,100,-0.576,-0.332
90,200,0.162,-0.823
90,100,-0.256,-0.144
90,100,-0.332,-0.326
90,200,0.391,0.227
90,100,-0.293,0.925
90,100,-0.573,0.223
90,200,0.275,-0.018
90,100,-0.328,0.551
90,200,0.283,-0.445
90,100,-0.416,0.51
90,200,0.444,-0.07
90,200,0.447,-0.334
90,100,-0.396,0.192
90,200,0.062,-0.435
90,200,0.17,-0.564
90,100,0.092,0.968
90,100,-0.186,0.572
90,100,-0.296,0.065
90,100,-0.325,0.179
90,100,-0.309,0.729
90,100,-0.247,0.31
90,100,-0.598,0.801
90,100,-0.567,0.198
90,100,-0.24,0.145
90,200,0.489,-0.036
91,100,-0.204,0.795
91,100,0.016,1
91,100,-0.284,0.078
91,200,0.219,-0.5
91,200,0.641,-0.289
91,200,0.512,0.028
91,100,-0.38,0.925
91,100,0.017,0.962
91,200,0.341,-0.251
91,100,-0.387,-0.207
91,200,0.308,-0.445
91,200,0.369,-0.434
91,100,-0.216,-0.034
91,100,-0.313,-0.328
91,200,0.21,-0.673
91,200,0.603,-0.442
91,100,0.009,0.599
91,200,0.306,0.183
91,100,0.005,1
91,100,-0.091,0.996
91,200,0.165,-0.515
91,100,-0.319,0.062
91,100,-0.384,0.31
91,200,0.373,-0.36
91,200,0.317,-0.498
91,200,0.099,-0.861
91,200,0.245,-0.47
91,100,-0.333,-0.177
91,100,-0.42,0.238
91,100,-0.408,0.042
91,200,0.326,-0.418
91,100,-0.592,0.255
91,200,0.322,-0.279
91,200,0.134,-0.47
91,200,0.07,-0.408
91,200,0.136,-0.347
91,100,-0.089,0.996
91,100,-0.18,0.873
91,100,-0.379,-0.052
91,200,0.1,-0.378
91,200,-0.033,-0.999
91,100,-0.36,-0.066
91,100,-0.443,-0.49
91,200,-0.1,-0.995
91,200,0.327,-0.68
91,100,-0.475,-0.358
91,100,-0.433,0.035
91,100,-0.439,-0.217
91,100,0.024,1
91,100,-0.056,0.998
91,100,-0.319,0.254
91,100,-0.38,0.209
91,100,-0.439,0.43
91,100,-0.483,0.379
91,200,0.492,-0.004
91,200,0.446,-0.063
91,100,-0.2,0.528
91,100,-0.211,0.495
91,200,0.395,-0.318
91,100,-0.279,0.068
91,200,-0.108,-0.994
91,100,-0.344,-0.381
91,100,-0.201,0.213
91,100,-0.269,0.288
91,200,0.253,-0.967
91,200,-0.124,-0.992
91,100,-0.041,0.999
91,100,-0.093,0.985
91,100,-0.371,0.42
91,200,0.172,0.187
91,100,-0.351,-0.114
91,200,0.271,-0.885
91,100,-0.4,0.162
91,200,0.307,-0.47
91,200,0.056,-0.773
91,200,0.135,-0.78
91,200,0.162,-0.823
91,200,0.029,-0.575
91,100,-0.256,-0.144
91,100,-0.332,-0.326
91,200,0.391,0.227
91,100,-0.293,0.925
91,100,-0.573,0.223
91,200,0.275,-0.018
91,100,-0.328,0.551
91,200,0.283,-0.445
91,100,-0.416,0.51
91,200,0.444,-0.07
91,200,0.447,-0.334
91,100,-0.396,0.192
91,200,0.062,-0.435
91,200,0.17,-0.564
91,100,0.092,0.968
91,100,-0.186,0.572
91,100,-0.296,0.065
91,100,-0.325,0.179
91,100,-0.309,0.729
91,100,-0.247,0.31
91,100,-0.598,0.801
91,100,-0.567,0.198
91,100,-0.24,0.145
91,200,0.489,-0.036
92,100,-0.204,0.795
92,100,0.016,1
92,100,-0.284,0.078
92,200,0.219,-0.5
92,200,0.641,-0.289
92,200,0.512,0.028
92,100,-0.38,0.925
92,100,0.017,0.962
92,100,-0.311,-0.212
92,100,-0.387,-0.207
92,200,0.308,-0.445
92,200,0.369,-0.434
92,100,-0.313,-0.328
92,200,0.072,-0.995
92,200,0.21,-0.673
92,200,0.272,-0.39
92,200,0.306,0.183
92,100,-0.224,0.555
92,100,0.005,1
92,100,-0.091,0.996
92,100,-0.137,0.761
92,200,0.165,-0.515
92,100,-0.319,0.062
92,100,-0.384,0.31
92,200,0.373,-0.36
92,200,0.099,-0.861
92,100,-0.333,-0.177
92,100,-0.42,0.238
92,100,-0.408,0.042
92,200,0.326,-0.418
92,100,-0.592,0.255
92,200,0.322,-0.279
92,200,0.134,-0.47
92,200,0.07,-0.408
92,200,0.136,-0.347
92,100,-0.089,0.996
92,100,-0.18,0.873
92,100,-0.064,0.836
92,100,-0.379,-0.052
92,200,0.1,-0.378
92,200,-0.033,-0.999
92,200,0.195,-0.593
92,100,-0.443,-0.49
92,200,-0.1,-0.995
92,200,0.327,-0.68
92,100,-0.475,-0.358
92,100,-0.397,-0.093
92,100,-0.439,-0.217
92,100,0.024,1
92,100,-0.056,0.998
92,100,-0.319,0.254
92,100,-0.38,0.209
92,100,-0.439,0.43
92,100,-0.483,0.379
92,200,0.492,-0.004
92,200,0.446,-0.063
92,100,-0.2,0.528
92,100,-0.211,0.495
92,200,0.395,-0.318
92,100,-0.279,0.068
92,200,-0.108,-0.994
92,100,-0.344,-0.381
92,100,-0.201,0.213
92,100,-0.269,0.288
92,200,-0.124,-0.992
92,100,-0.041,0.999
92,100,-0.093,0.985
92,100,-0.371,0.42
92,200,0.172,0.187
92,200,0.278,-0.789
92,200,0.271,-0.885
92,100,-0.4,0.162
92,200,0.307,-0.47
92,200,0.056,-0.773
92,200,0.135,-0.78
92,200,0.162,-0.823
92,200,0.029,-0.575
92,100,-0.256,-0.144
92,100,-0.332,-0.326
92,200,0.391,0.227
92,100,-0.293,0.925
92,100,-0.573,0.223
92,200,0.275,-0.018
92,200,0.345,-0.177
92,200,0.283,-0.445
92,100,-0.163,0.458
92,200,0.444,-0.07
92,200,0.447,-0.334
92,100,-0.396,0.192
92,200,0.062,-0.435
92,200,0.17,-0.564
92,200,0.055,-0.695
92,100,-0.186,0.572
92,100,-0.296,0.065
92,100,-0.325,0.179
92,100,-0.309,0.729
92,100,-0.247,0.31
92,100,-0.598,0.801
92,100,-0.567,0.198
92,100,-0.24,0.145
92,200,0.489,-0.036
93,100,-0.204,0.795
93,100,0.016,1
93,100,-0.284,0.078
93,200,0.219,-0.5
93,200,0.641,-0.289
93,200,0.512,0.028
93,100,-0.38,0.925
93,100,0.017,0.962
93,100,-0.311,-0.212
93,100,-0.387,-0.207
93,200,0.369,-0.434
93,100,-0.465,0.416
93,100,-0.313,-0.328
93,200,0.072,-0.995
93,200,0.272,-0.39
93,100,-0.314,-0.042
93,200,0.306,0.183
93,100,-0.224,0.555
93,100,-0.091,0.996
93,100,-0.145,0.754
93,200,0.165,-0.515
93,100,-0.319,0.062
93,100,-0.384,0.31
93,200,0.492,0.043
93,200,0.099,-0.861
93,100,-0.333,-0.177
93,100,-0.42,0.238
93,100,-0.408,0.042
93,100,-0.592,0.255
93,100,-0.55,-0.082
93,200,0.322,-0.279
93,200,0.134,-0.47
93,200,0.136,-0.347
93,100,-0.314,0.532
93,100,-0.18,0.873
93,100,-0.192,0.765
93,100,-0.379,-0.052
93,100,-0.465,-0.04
93,200,-0.033,-0.999
93,200,0.195,-0.593
93,100,-0.443,-0.49
93,200,-0.1,-0.995
93,200,0.327,-0.68
93,100,-0.475,-0.358
93,100,-0.397,-0.093
93,100,-0.439,-0.217
93,100,0.024,1
93,100,-0.056,0.998
93,100,-0.319,0.254
93,100,-0.38,0.209
93,100,-0.439,0.43
93,100,-0.483,0.379
93,200,0.492,-0.004
93,200,0.446,-0.063
93,100,-0.2,0.528
93,100,-0.211,0.495
93,200,0.49,-0.146
93,200,0.395,-0.318
93,100,-0.279,0.068
93,200,-0.108,-0.994
93,100,-0.344,-0.381
93,100,-0.269,0.288
93,200,0.257,-0.247
93,200,-0.124,-0.992
93,100,-0.041,0.999
93,200,0.631,0.776
93,100,-0.371,0.42
93,200,0.172,0.187
93,200,0.278,-0.789
93,200,0.271,-0.885
93,100,-0.492,-0.266
93,200,0.307,-0.47
93,200,0.433,0.069
93,200,0.056,-0.773
93,200,0.135,-0.78
93,200,0.162,-0.823
93,200,0.029,-0.575
93,100,-0.256,-0.144
93,100,-0.332,-0.326
93,200,0.391,0.227
93,100,-0.293,0.925
93,100,-0.573,0.223
93,100,-0.743,0.423
93,200,0.345,-0.177
93,200,0.283,-0.445
93,100,-0.163,0.458
93,200,0.444,-0.07
93,200,0.447,-0.334
93,100,-0.396,0.192
93,200,0.062,-0.435
93,200,0.055,-0.695
93,200,0.422,0.385
93,100,-0.296,0.065
93,100,-0.325,0.179
93,100,-0.309,0.729
93,100,-0.247,0.31
93,100,-0.598,0.801
93,100,-0.567,0.198
93,100,-0.24,0.145
93,200,0.489,-0.036
94,100,-0.204,0.795
94,100,0.016,1
94,100,-0.284,0.078
94,200,0.219,-0.5
94,200,0.641,-0.289
94,200,0.512,0.028
94,100,0.017,0.962
94,100,-0.362,0.389
94,100,-0.311,-0.212
94,100,-0.387,-0.207
94,100,-0.465,0.416
94,100,-0.422,0.087
94,100,-0.313,-0.328
94,200,0.072,-0.995
94,200,0.272,-0.39
94,100,-0.314,-0.042
94,100,-0.224,0.555
94,100,-0.169,0.55
94,100,-0.091,0.996
94,100,-0.145,0.754
94,200,0.165,-0.515
94,100,-0.319,0.062
94,100,-0.384,0.31
94,200,0.492,0.043
94,200,0.099,-0.861
94,100,-0.333,-0.177
94,100,-0.42,0.238
94,100,-0.408,0.042
94,100,-0.41,-0.259
94,100,-0.55,-0.082
94,200,0.322,-0.279
94,200,0.134,-0.47
94,100,-0.314,0.532
94,100,-0.277,0.705
94,100,-0.18,0.873
94,100,-0.192,0.765
94,100,-0.379,-0.052
94,100,-0.465,-0.04
94,200,-0.033,-0.999
94,200,0.195,-0.593
94,100,-0.443,-0.49
94,200,-0.1,-0.995
94,200,0.327,-0.68
94,100,-0.475,-0.358
94,100,-0.397,-0.093
94,100,-0.439,-0.217
94,100,0.024,1
94,100,-0.056,0.998
94,100,-0.319,0.254
94,100,-0.38,0.209
94,100,-0.439,0.43
94,100,-0.483,0.379
94,200,0.492,-0.004
94,200,0.446,-0.063
94,100,-0.211,0.495
94,200,0.49,-0.146
94,200,0.395,-0.318
94,100,-0.279,0.068
94,100,-0.43,0.171
94,200,-0.108,-0.994
94,100,-0.344,-0.381
94,100,-0.269,0.288
94,200,0.257,-0.247
94,200,-0.124,-0.992
94,200,0.631,0.776
94,100,-0.237,0.894
94,100,-0.371,0.42
94,200,0.172,0.187
94,200,0.278,-0.789
94,100,-0.262,-0.067
94,200,0.307,-0.47
94,200,0.433,0.069
94,200,0.056,-0.773
94,200,0.135,-0.78
94,200,0.162,-0.823
94,200,0.029,-0.575
94,100,-0.256,-0.144
94,100,-0.332,-0.326
94,200,0.391,0.227
94,100,-0.293,0.925
94,100,-0.573,0.223
94,100,-0.743,0.423
94,200,0.345,-0.177
94,200,0.283,-0.445
94,100,-0.163,0.458
94,200,0.444,-0.07
94,100,-0.396,0.192
94,200,0.495,-0.127
94,200,0.055,-0.695
94,100,-0.36,-0.121
94,200,0.422,0.385
94,100,-0.296,0.065
94,100,-0.325,0.179
94,100,-0.309,0.729
94,100,-0.247,0.31
94,100,-0.598,0.801
94,100,-0.567,0.198
94,100,-0.24,0.145
94,200,0.489,-0.036
95,100,-0.204,0.795
95,100,0.016,1
95,100,0.128,0.452
95,100,-0.284,0.078
95,200,0.219,-0.5
95,200,0.641,-0.289
95,100,-0.216,0.564
95,100,0.017,0.962
95,100,-0.362,0.389
95,100,-0.393,0.766
95,100,-0.387,-0.207
95,200,0.433,-0.602
95,100,-0.465,0.416
95,100,-0.422,0.087
95,100,-0.313,-0.328
95,200,0.072,-0.995
95,200,0.272,-0.39
95,100,-0.314,-0.042
95,100,-0.224,0.555
95,100,-0.169,0.55
95,100,-0.091,0.996
95,100,-0.145,0.754
95,100,-0.319,0.062
95,100,-0.379,-0.032
95,100,-0.384,0.31
95,200,0.492,0.043
95,200,0.099,-0.861
95,100,-0.333,-0.177
95,100,-0.408,0.042
95,200,0.304,-0.466
95,100,-0.41,-0.259
95,100,-0.55,-0.082
95,200,0.322,-0.279
95,200,0.134,-0.47
95,100,-0.314,0.532
95,100,-0.277,0.705
95,100,-0.18,0.873
95,100,-0.192,0.765
95,100,-0.379,-0.052
95,100,-0.465,-0.04
95,200,-0.033,-0.999
95,100,-0.435,-0.221
95,100,-0.443,-0.49
95,200,-0.1,-0.995
95,200,0.327,-0.68
95,100,-0.426,-0.121
95,100,-0.397,-0.093
95,100,-0.466,-0.044
95,100,-0.456,-0.206
95,100,0.024,1
95,100,-0.056,0.998
95,100,-0.38,0.209
95,200,0.196,-0.641
95,100,-0.483,0.379
95,100,-0.329,0.398
95,100,-0.329,0.512
95,200,0.492,-0.004
95,100,-0.095,0.995
95,100,-0.211,0.495
95,200,0.49,-0.146
95,100,-0.279,0.068
95,100,-0.43,0.171
95,200,-0.108,-0.994
95,100,-0.344,-0.381
95,200,0.257,-0.247
95,200,0.377,-0.455
95,200,-0.124,-0.992
95,100,-0.301,-0.414
95,200,0.631,0.776
95,100,-0.237,0.894
95,100,-0.371,0.42
95,200,0.172,0.187
95,100,-0.492,-0.266
95,100,-0.262,-0.067
95,200,0.307,-0.47
95,200,0.433,0.069
95,200,0.056,-0.773
95,200,0.135,-0.78
95,200,0.029,-0.575
95,200,0.078,-0.735
95,100,-0.332,-0.326
95,200,0.084,-0.996
95,200,0.391,0.227
95,100,-0.293,0.925
95,100,-0.573,0.223
95,100,-0.743,0.423
95,200,0.283,-0.445
95,100,-0.355,0.562
95,100,-0.163,0.458
95,200,0.444,-0.07
95,200,0.495,-0.127
95,200,0.382,-0.004
95,200,0.055,-0.695
95,100,-0.36,-0.121
95,200,0.422,0.385
95,100,-0.296,0.065
95,100,-0.325,0.179
95,100,-0.309,0.729
95,100,-0.247,0.31
95,100,-0.598,0.801
95,100,-0.567,0.198
95,200,0.489,-0.036
95,200,0.575,-0.388
96,100,-0.095,0.995
96,100,-0.304,0.65
96,100,-0.284,0.078
96,200,0.219,-0.5
96,200,0.641,-0.289
96,100,-0.216,0.564
96,100,-0.322,0.598
96,100,-0.362,0.389
96,100,-0.387,-0.207
96,200,0.433,-0.602
96,200,0.508,-0.14
96,100,-0.422,0.087
96,100,-0.313,-0.328
96,200,0.072,-0.995
96,200,0.272,-0.39
96,100,-0.314,-0.042
96,100,-0.224,0.555
